"Item","POS","Aff_Score","Neg_Score"
"and bank","",-1.9698,-1.9698
"and be","",0.263446028697601,0.5256
"and believe","",0.937846153846154,1.07353846153846
"and better","",0.49237037037037,0.577555555555556
"and big","",0.32421875,0.317647058823529
"and bottom","",-0.981818181818181,-0.959999999999999
"and bounce","",1.07606756756757,0.976791946308725
"and bull","",-0.254739130434783,-0.198153846153846
"and bullish","",2.05428571428571,2.12380952380952
"and burn","",-1.6541,-1.983
"and by","",1.2328125,0.830294117647059
"and c","",0.335222222222222,0.366333333333333
"and call","",1.06551428571429,1.21326315789474
"and can","",-0.152923076923077,-0.149785714285714
"and","CC",0.049177812744515,0.142012784850439
"and channel","",-0.82683870967742,-0.806193548387097
"and come","",-0.1452,-0.132628571428571
"and cont","",1.86995454545455,1.90909090909091
"and continue","",0.935480769230769,1.02154716981132
"and could","",-0.219384615384616,-0.196782608695652
"and cover","",-1.01007407407407,-0.940592592592592
"and current","",-2.18618181818182,-2.15709090909091
"and currently","",-0.487333333333333,-0.473999999999999
"and daily","",-0.42118309859155,-0.405014084507043
"and day","",-0.210769230769231,-0.256666666666666
"and dec","",-0.27,-0.256666666666666
"and do","",0.242476190476191,1.0386
"and downs","",2.163,2.163
"and drop","",-1.51666666666667,-1.41427906976744
"and dump","",-2.25233333333333,-1.83973170731707
"and earnings","",0.465581395348837,0.525
"and end","",-0.619999999999999,-0.602222222222222
"and enjoy","",1.0068275862069,1.13234482758621
"and etf","",-1.43681578947368,-1.39944736842105
"and even","",-0.0989999999999999,-0.0864285714285714
"and every","",-0.20925,-0.161
"and everyone","",0.594857142857143,0.725
"and everything","",0.862583333333334,0.862583333333334
"and fast","",-0.382916666666667,-0.389166666666667
"and feb","",0.727111111111111,0.762666666666667
"and fib","",0.621425,0.654925
"and fibonaccus","",0.728,0.672698412698412
"and fill","",0.382090909090909,0.446466666666667
"and flagging","",2.123,2.163
"and follow","",1.62046511627907,1.32727272727273
"and form","",-0.292333333333333,-0.279
"and former","",0.369428571428571,0.403714285714286
"and fundamental","",-0.0761739130434782,-0.0657391304347825
"and future","",1.60752941176471,1.64517647058823
"and get","",0.137244444444444,2.476
"and give","",-0.122486486486486,-0.157945945945946
"and great","",2.839,3.056
"and green","",0.818181818181818,0.968
"and grow","",0.818181818181818,0.855454545454545
"and growth","",1.145625,1.35811764705882
"and guidance","",-0.228333333333333,-0.214666666666666
"and h","",-2.47028571428572,-2.53707142857143
"and handle","",2.8507298245614,2.64601388888889
"and have","",-0.250820512820513,2.377
"and hit","",0.739268292682927,0.838953488372093
"and hold","",1.39861136719839,0.66
"and I","",0.17131837825193,0.578454545454545
"and increase","",0.869333333333333,0.977947368421052
"and into","",1.58883720930233,1.68837209302326
"and ipad","",1.56464285714286,1.29372413793103
"and it","",0.0704980892187844,-0.049909090909091
"and its","",-0.0895304347826088,-0.0744297520661158
"and jan","",1.39764705882353,1.43623529411765
"and just","",0.6335625,0.602417391304348
"and key","",-0.49,-0.474
"and large","",-0.09075,-0.0805
"and last","",-0.392857142857143,-0.372
"and leave","",-0.140571428571429,-0.128857142857143
"and like","",1.9,1.941
"and look","",0.555037974683544,0.476583333333333
"and lose","",-1.17016666666667,-0.930535714285715
"and lot","",2.222,2.604
"and major","",-0.365818181818182,-0.351272727272728
"and many","",-0.0695675675675675,-0.123157894736842
"and market","",-0.205108695652174,-0.332042553191489
"and maybe","",0.151025641025641,0.250384615384615
"and might","",0.557375,0.293176470588235
"and miss","",-0.30132,-0.118241379310345
"and most","",0.0425454545454545,-0.0339130434782608
"and move","",0.9988828125,1.0684496124031
"and naz","",2.485,2.526
"and near","",1.08622222222222,1.12266666666667
"and need","",-0.599076923076924,-0.580153846153847
"and negative","",-3.52846153846154,-2.86314285714286
"and never","",-0.157945945945946,-0.157945945945946
"and news","",2.485,2.604
"and next","",-0.08195,-0.059125
"and nice","",1.7190652173913,1.75645652173913
"and no","",-0.670114285714285,-1.09963636363636
"and not","",0.622135922330098,-0.143666666666667
"and note","",-0.522941176470588,-0.506058823529412
"and now","",0.192472491909385,-0.0148571428571429
"and num","",-0.0661722044580692,0.07068
"and NUM","",2.403,1.3528125
"and NUM.NUM-stop","",-1.1556,-1.131
"and NUMday","",-0.103,-0.0948
"and NUMdma","",-0.127458333333333,-0.1155
"and NUMth","",-0.4024,-0.3864
"and oil","",-0.4128,-0.3968
"and only","",0.741193548387097,0.947333333333334
"and option","",-0.0805,-0.0805
"and or","",1.47616666666667,1.58968421052632
"and out","",1.16518987341772,1.26222222222222
"and over","",1.98055555555556,2.06219512195122
"and oversold","",1.14053333333333,1.2656
"and pattern","",-0.566571428571429,-0.549428571428572
"and pay","",0.364692307692308,0.500933333333333
"and people","",0.539,0.672111111111111
"and play","",-0.1755,-0.245666666666666
"and point","",-0.193125,-0.353777777777777
"and positive","",2.32013793103448,2.44451612903226
"and possible","",-0.300869565217392,-0.249191489361702
"and possibly","",-0.651636363636364,-0.719515151515152
"and pretty","",-0.129272727272727,-0.129272727272727
"and previous","",0.47855,0.5134
"and probably","",-0.393652173913044,-0.378
"and pull","",1.88856470588235,1.94232558139535
"and r","",-0.847555555555555,-0.829777777777777
"and raise","",1.27146875,1.30771875
"and reach","",-0.461818181818182,-0.446909090909091
"and read","",0.8,0.911736842105263
"and ready","",1.15247191011236,1.08766666666667
"and recent","",0.466266666666667,0.59325
"and remember","",2.016,2.056
"and repeat","",1.22733333333333,1.3468
"and retrace","",1.73683333333333,1.77461111111111
"and revenue","",-0.00133333333333333,0.0955263157894736
"and reversal","",-1.04018181818182,-1.20108333333333
"and right","",-0.196742857142857,-0.183857142857143
"and rise","",0.492,0.5776
"and rNUM","",3.403,3.443
"and rsus","",0.668145038167939,0.702259541984733
"and seem","",0.0135384615384615,-0.03975
"and set","",1.15114583333333,0.99704
"and setup","",-0.644114285714286,-0.687315789473685
"and shoot","",-0.335333333333333,-0.265333333333333
"and shorts","",-0.0258064516129032,-0.0693939393939394
"and should","",0.333452830188679,0.41975
"and show","",0.594857142857143,0.680172413793103
"and silver","",0.268333333333333,0.303259259259259
"and sit","",0.399411764705882,0.433176470588235
"and sl","",-1.85884615384615,-1.83046153846154
"and small","",0.252,0.2848
"and so","",0.55241935483871,0.451274193548387
"and soon","",0.369428571428571,0.403714285714286
"and start","",-0.173439024390244,-0.127581395348837
"and stock","",0.804,0.808047619047619
"and stop","",-0.398491322921254,-0.367112903225806
"and support","",-0.380444444444445,-0.364641975308642
"and swing","",0.266538461538462,0.301230769230769
"and talk","",0.408421052631579,0.442947368421053
"and tech","",0.740909090909091,0.740909090909091
"and technical","",0.81175,0.732416666666666
"and testing","",-1.01069230769231,-0.989153846153845
"and than","",1.9,2.056
"and thank","",0.704545454545454,0.740909090909091
"and then","",-0.140286738351254,-0.667800000000001
"and these","",-0.279,-0.265333333333333
"and they","",0.446930693069307,0.750315789473684
"and think","",0.677769230769231,0.891379310344827
"and this","",0.402108108108108,0.394991150442478
"and those","",-0.1055,-0.0818461538461539
"and time","",0.49237037037037,0.527296296296296
"and tl","",0.757894736842106,0.1632
"and to","",0.127436363636364,0.201142857142857
"and today","",0.7448203125,0.688449612403101
"and trade","",-0.141489361702128,-0.132851063829787
"and trading","",0.304740740740741,0.386892857142857
"and triangle","",-0.461818181818182,-0.446909090909091
"and turn","",-0.404833333333333,-0.388888888888889
"and u","",-0.3936,-0.313875
"and up","",2.7852,2.83570422535211
"and upgrade","",1.9,1.941
"and very","",1.44276923076923,1.54892307692308
"and vol","",3.173,3.356
"and want","",1.57266666666667,1.61
"and wave","",-2.93333333333333,-2.9030303030303
"and we","",-0.00204324324324324,1.76493333333333
"and weak","",-1.6541,-1.6254
"and weekly","",-0.222220588235294,-0.206
"and welcome","",2.016,2.056
"and when","",-0.111122448979592,-0.178333333333333
"and who","",0.5175625,0.28925
"and why","",-0.2192,-0.222634615384615
"and work","",1.66048387096774,1.69790322580645
"and would","",1.31426086956522,1.34841666666667
"and yet","",-0.266307692307693,-0.257076923076923
"and you","",0.1211,0.191837837837838
"and/or","CC",0.322064516129032,0.291272727272727
"andora","NN",-5.229,-5.229
"andrew 's","",-0.4188,-0.4028
"andrew","NN",-0.32595652173913,-0.294425531914893
"android","NN",-0.00812307692307691,-0.80311111111111
"android phone","",0.158333333333333,0.191666666666667
"andy","NN",-0.0487058823529412,-0.0268888888888889
"andy zaky","",-0.4796,-0.5184
"anemic","JJ",-0.353904761904762,-0.296
"angel","NN",0.7315,0.75075
"angle","NN",-0.195806451612903,-0.248741935483871
"angry","JJ",0.793681818181818,0.845
"angry look","",1.9,1.941
"animal","NN",-0.0213157894736842,-0.0354545454545455
"annotated","JJ",-0.0173571428571428,-0.0858666666666668
"annotation","NN",-0.767999999999999,-0.655466666666666
"announce in","",1.9,2.163
"announce that","",1.22733333333333,1.3528125
"announce they","",0.818181818181818,1.05727272727273
"announce","VB",0.905727272727272,1.26812903225806
"announcement be","",1.03661538461538,1.07353846153846
"announcement","NN",0.476210526315789,0.258923076923077
"annoying","JJ",1.03233333333333,1.11285714285714
"annual","JJ",1.41370212765957,1.208375
"another bear","",-1.25760869565217,-1.235
"another bearish","",-6.077,-6.036
"another break","",-0.304363636363637,-0.289454545454546
"another breakout","",3.775,3.815
"another bull","",1.69431818181818,1.7325
"another bullish","",2.09539285714286,2.13492857142857
"another buy","",3.36,3.565
"another chance","",1.30946666666667,1.58477777777778
"another chart","",-0.427777777777778,-0.411833333333333
"another day","",0.441402985074627,0.540434782608695
"another drop","",-1.16971428571428,-1.14685714285714
"another","DT",0.130399688998085,0.285909090909091
"another energy","",2.222,2.263
"another entry","",1.9,1.941
"another example","",2.222,2.263
"another from","",2.016,2.056
"another gap","",-0.338571428571428,-0.256666666666666
"another good","",0.976723404255319,1.03927659574468
"another leg","",-0.389402061855671,-0.389204081632653
"another look","",-0.599076923076924,-0.65674074074074
"another monster","",2.839,2.879
"another more","",0.359166666666667,0.3925
"another move","",0.910254545454546,0.806571428571428
"another name","",1.9,2.056
"another new","",1.47457142857143,1.55814285714286
"another NUMk","",3.60325,2.48225806451613
"another opportunity","",0.146153846153846,-0.144857142857143
"another pop","",1.04278571428571,1.07992857142857
"another possible","",-0.27,-0.256666666666666
"another rally","",1.9,1.941
"another reason","",-0.0425,-0.09016
"another run","",1.83255882352941,1.92678571428572
"another step","",0.818181818181818,0.855454545454545
"another stock","",1.1169,1.1871
"another test","",-0.972529411764705,-0.950823529411764
"another up","",2.123,2.163
"another view","",-0.175428571428572,-0.164
"another way","",-0.3628,-0.3468
"another week","",1.4025,1.44122222222222
"answer be","",1.13471428571429,1.17278571428571
"answer","NN",0.0296351351351351,0.0143684210526316
"answer","VB",0.649411764705883,-0.021
"answer you","",2.016,2.163
"anti","JJ",0.0723333333333334,0.0723333333333334
"anticipate a","",-0.393076923076923,-0.335925925925926
"anticipate","VB",-0.212135593220339,-0.15505
"anticipated","JJ",-0.151142857142857,-0.144857142857143
"anticipation","NN",1.21841379310345,1.06996610169492
"anticipatory","JJ",1.05323076923077,1.07353846153846
"aNUM","NN",0.3368,0.623333333333333
"anxious","JJ",0.7137,0.188181818181818
"any better","",0.383777777777778,0.584043478260869
"any bounce","",-5.1696,-5.24134615384616
"any break","",-1.09173333333333,-0.822
"any company","",-0.20925,-0.143111111111111
"any day","",2.3205,2.44104347826087
"any dip","",3.45345588235294,3.53304347826087
"any","DT",0.0656234527254153,0.141112200993355
"any idea","",1.2819375,1.39363265306122
"any moment","",0.0648,0.1632
"any money","",-0.129272727272727,-0.129272727272727
"any more","",-1.05882352941176,0.0366666666666667
"any move","",-1.77161538461538,-1.74392307692308
"any num","",0.474105263157895,0.823375
"any price","",-0.365818181818182,-0.265333333333333
"any pull","",4.198,4.287
"any pullback","",2.2458064516129,2.3048064516129
"any question","",0.6975,0.7335
"any rally","",-2.83725,-2.51144444444445
"any reason","",1.54070588235294,0.46788
"any share","",-0.687866666666667,-0.687866666666667
"any shorts","",0.0760909090909091,0.0760909090909091
"any significant","",-0.501428571428572,-0.6775
"any stock","",1.386,1.23808695652174
"any strength","",-1.9764705882353,-1.94823529411765
"any time","",-0.0303030303030303,-0.985230769230769
"any tkr","",-0.0990000000000001,-0.124117647058824
"any way","",-0.279,-0.376666666666666
"any weakness","",2.10805128205128,2.20576923076923
"anybody else","",-0.1778125,-0.1653125
"anybody","NN",0.0616708860759494,-0.0368571428571429
"anymore","RB",-0.0035,0.0727011494252874
"anyNUM","NN",2.421,2.443
"anyone be","",-0.54,-0.4236
"anyone else","",0.459297297297297,0.540567567567567
"anyone get","",0.158333333333333,0.301230769230769
"anyone have","",0.829714285714286,0.952590909090909
"anyone here","",0.85575,0.964411764705883
"anyone know","",1.23293939393939,1.14789705882353
"anyone","NN",0.0549543378995434,0.0210357142857143
"anyone notice","",1.13471428571429,1.17278571428571
"anyone really","",-0.158,-0.158
"anyone see","",-0.133,-0.119666666666667
"anyone tell","",-0.171666666666666,-0.234181818181818
"anyone want","",-0.135882352941177,-0.172105263157895
"anyone with","",0.448333333333333,0.481666666666666
"anything about","",0.9,0.670153846153846
"anything below","",2.403,2.526
"anything can","",1.55084210526316,1.656
"anything else","",-0.124117647058824,-0.124117647058824
"anything","NN",0.254273381294964,0.44625
"anything that","",-0.265333333333333,-0.265333333333333
"anytime now","",-0.210769230769231,-0.198153846153846
"anytime","RB",0.264095238095238,-0.418714285714286
"anytime soon","",-0.777692307692308,-0.519111111111111
"anyway","NN",-0.129272727272727,-0.129272727272727
"anyway","RB",0.8686875,0.3495
"anyways","RB",-0.410535714285714,-0.384
"anywhere near","",-0.484285714285715,-0.3525
"anywhere","RB",-0.477428571428572,-0.239111111111111
"aoneq","NN",1.43818181818182,1.45818181818182
"apart","RB",-1.068639720843,-0.913333333333334
"apex","NN",0.321554404145078,0.305476923076923
"apex of","",0.505597222222222,0.555583333333333
"apex soon","",2.775,2.815
"apologize","VB",-0.253,-0.175894736842106
"apology","NN",0.198095238095238,0.0144761904761905
"app be","",1.9,2.056
"app for","",0.908142857142858,1.02013333333333
"app","NN",0.632238095238096,-0.529117647058824
"appa","NN",2.793,2.815
"apparel","NN",1.09818181818182,1.11818181818182
"apparent","JJ",-1.22411764705882,-1.03675
"apparently","RB",0.607444444444445,0.494890909090909
"appeal","NN",2.03090625,1.95382857142857
"appeal","VB",2.656,1.656
"appear num","",-0.664545454545455,-0.646363636363637
"appear on","",-0.529166666666667,-0.512083333333334
"appear that","",-0.38052,-0.392222222222222
"appear","VB",-0.221009771986971,-0.2521875
"appearance","NN",0.1128,0.2136875
"appetite","NN",-0.226285714285715,-0.22
"appl be","",-0.241764705882353,-0.150333333333333
"appl","NN",-0.110377358490566,0.456
"appl tkr","",-1.01836363636364,-1.01836363636364
"apple 's","",0.779565217391304,0.751142857142857
"apple and","",0.3224,0.4208
"apple as","",0.7335,0.7335
"apple be","",0.599226804123712,2.569
"apple bull","",-0.338571428571428,-0.323928571428571
"apple do","",0.455230769230769,0.573692307692308
"apple go","",1.67058823529412,1.77461111111111
"apple have","",-0.238953488372093,-0.182386363636364
"apple I","",0.81,0.855454545454545
"apple inc","",0.704545454545454,0.740909090909091
"apple map","",1.145,0.872928571428572
"apple may","",-0.365818181818182,-0.351272727272728
"apple","NN",0.26040132102307,1.0672
"apple on","",0.9144,0.481666666666666
"apple product","",0.752807692307693,0.806896551724138
"apple share","",1.071,1.17076190476191
"apple should","",0.461142857142857,0.495428571428571
"apple store","",1.8816,1.99070967741936
"apple will","",0.906857142857142,0.984629032258064
"application","NN",1.21272727272727,1.34841666666667
"apply to","",-0.198153846153846,-0.198153846153846
"apply","VB",-0.0506545454545455,-0.444090909090909
"appreciate","VB",1.15831884057971,0.965826086956521
"appreciate you","",1.03661538461538,1.07353846153846
"appreciation","NN",0.660882352941177,0.836444444444444
"approach a","",0.332,0.364
"approach key","",-0.687555555555555,-0.669777777777777
"approach new","",2.637,2.678
"approach","NN",-0.0700000000000001,-0.0252
"approach num","",0.120488372093023,0.164232558139535
"approach resistance","",0.3775,0.464166666666667
"approach support","",-0.688615384615385,-0.669692307692308
"approach the","",0.181222222222222,0.212333333333333
"approach to","",-0.112533333333333,-0.0665
"approach","VB",-0.00250143266475644,0.0131203438395416
"appropriate","JJ",0.960142857142858,1.07992857142857
"approval","NN",1.9908,0.720842105263158
"approve","VB",2.19008450704225,-0.0450666666666667
"approx","RB",0.000754098360655738,-0.0152258064516129
"approximately","RB",0.470461538461538,0.489076923076923
"apr call","",2.403,2.443
"apr","NN",-0.347462686567165,-0.323647058823529
"apr","RB",0.0580909090909091,0.0760909090909091
"April","NN",-0.0247860262008734,-0.174222222222222
"April num","",-0.0372315789473684,-0.0556326530612245
"apus","NN",1.55858823529412,1.64517647058823
"arc","NN",-0.39018,-0.38094
"area &","",-0.529166666666667,-0.512083333333334
"area a","",-1.24466666666667,-1.24466666666667
"area again","",0.147777777777778,0.184
"area and","",-0.0823513513513513,-0.0704594594594594
"area as","",-0.504411764705882,-0.713842105263158
"area at","",0.0648,0.0968
"area be","",0.403698924731183,0.450279569892473
"area c","",2.315,2.356
"area for","",-0.0799117647058823,-0.0898550724637681
"area from","",-0.765909090909092,-0.747272727272728
"area I","",-0.140454545454546,-0.129272727272727
"area if","",-0.529166666666667,-0.512083333333334
"area in","",-0.197357142857143,-0.3069
"area last","",2.123,2.163
"area","NN",-0.000180934542870117,-0.520690476190476
"area now","",-0.0765,-0.0665
"area of","",-0.335571428571429,-0.333120567375887
"area on","",0.343203703703704,0.375055555555555
"area or","",-0.156285714285714,-0.144857142857143
"area soon","",-0.529166666666667,-0.512083333333334
"area this","",0.266538461538462,0.301230769230769
"area tkr","",-0.836926829268293,-0.816439024390245
"area to","",-0.29273259581749,-0.291419047619047
"area today","",1.78125,1.8196875
"area when","",10.887,7.298
"area where","",-0.707000000000001,-0.687866666666667
"area yesterday","",1.04278571428571,1.07992857142857
"arena","NN",2.726,2.815
"arent","JJ",-0.0426923076923077,-0.0426923076923077
"argue","VB",-0.26565,0.421578947368421
"argument","NN",0.0744864864864865,-0.0383658536585365
"arm","NN",0.05325,0.0415172413793104
"armor","NN",-0.3952,-0.214666666666666
"army","NN",0.835454545454545,0.855454545454545
"aroon","NN",0.359111111111111,0.378666666666667
"around a","",-0.279176470588235,-0.172105263157895
"around and","",0.155454545454545,0.301230769230769
"around for","",1.04278571428571,1.17278571428571
"around","IN",-0.0152083583290039,0.113102040816327
"around","RB",0.121666666666667,1.414
"around","RP",0.154556818181818,-1.076
"around the","",-0.116624277456647,-0.0861714285714285
"around this","",-0.279310344827587,-0.265517241379311
"arrive","VB",0.25384,0.189055555555555
"arrow","NN",-0.386213483146068,-0.398791208791209
"arse","NN",-0.711,-0.711
"art","NN",-0.264,-0.352
"article about","",1.47616666666667,1.65088888888889
"article by","",1.9,1.941
"article","NN",1.731361897604,0.78
"article on","",4.33776315789474,2.97076271186441
"article say","",1.9,2.056
"as a","",-0.286292282621752,-0.0327
"as any","",-0.1422,-0.1422
"as bad","",-0.487941176470588,-0.487941176470588
"as buyer","",0.931333333333334,0.968
"as close","",1.2595,1.29708333333333
"as do","",-0.217954545454545,-0.177227272727273
"as early","",-0.106764705882353,-0.0947058823529413
"as expect","",-0.609988888888889,-0.624193548387096
"as fast","",-0.265333333333333,-0.265333333333333
"as for","",-0.228333333333333,-0.156
"as hell","",-0.256875,-0.159176470588235
"as if","",-0.205416666666667,-0.164448979591837
"as","IN",-0.063443109429587,0.0732564530745977
"as indicate","",-1.04018181818182,-1.01836363636364
"as it","",0.292013791155793,0.508717948717949
"as its","",-0.381304347826087,-0.2824
"as many","",-0.322875,-0.194333333333333
"as market","",-0.4548,-0.4092
"as mention","",0.579272727272727,0.348545454545454
"as my","",-0.0635227272727272,-0.0699111111111111
"as new","",-0.45,-0.520434782608695
"as next","",-1.128375,-1.105875
"as no","",-0.822,-0.822
"as num","",-0.366993681506993,-0.278992
"as of","",0.423176470588235,0.442555555555556
"as people","",1.14053333333333,0.680294117647059
"as per","",0.695405405405406,0.606486486486487
"as plan","",-0.958947368421052,-0.7595
"as predict","",-0.714181818181818,-0.730666666666667
"as promise","",-0.4024,-0.3864
"as","RB",0.188195250563312,0.0939130434782608
"as resistance","",-1.35475714285714,-1.31658333333333
"as rsus","",2.13841025641026,2.17635897435897
"as say","",-0.140454545454546,-0.0878181818181819
"as see","",-0.5963125,-0.578375
"as she","",1.386,1.42426666666667
"as shorts","",1.14053333333333,1.1788
"as soon","",0.0637037037037037,0.165185185185185
"as state","",-0.140454545454546,-0.129272727272727
"as sup","",2.708,2.815
"as supp","",0.883555555555556,0.919111111111111
"as support","",0.54406015037594,0.587298507462687
"as target","",-1.04018181818182,-0.822
"as the","",-0.250819672131147,-0.178434782608696
"as they","",0.5005,0.451764705882353
"as this","",-0.0411076923076923,-0.111507042253521
"as though","",0.182823529411765,0.296666666666667
"as tkr","",-0.23564,-0.185333333333333
"as u","",0.373533333333333,0.5876
"as volume","",1.32047058823529,1.35811764705882
"as with","",0.937846153846154,1.1788
"as yesterday","",-0.167352941176471,-0.155588235294118
"as you","",0.371973333333333,-0.0837142857142858
"asap","NN",-0.06275,-0.13264705882353
"asap","RB",-0.101176470588235,-0.0947058823529413
"asc","NN",1.581035,1.606375
"asc tri","",2.92442553191489,2.99097872340425
"asc trus","",2.63673684210526,2.67568421052632
"ascend","NN",2.334,2.356
"ascend t/l","",-2.11973684210526,-2.08736842105263
"ascend triangle","",2.22774029126214,2.27350121065375
"ascend","VB",0.723987060998152,0.743160813308687
"ascent","NN",1.919,1.941
"asia","NN",0.6321,0.760064516129032
"asian","JJ",-0.373333333333333,-0.348846153846154
"asian market","",-0.429333333333333,-0.429333333333333
"asian session","",-2.1042,-1.77036363636364
"aside","RB",-0.168764705882353,-0.140078431372549
"ask about","",-0.44,-0.305739130434783
"ask be","",0.455230769230769,0.489076923076923
"ask if","",-0.182333333333333,-0.169
"ask num","",3.485,3.526
"ask price","",2.403,2.443
"ask the","",2.016,2.163
"ask to","",-0.731,-0.605916666666666
"ask","VB",0.192695652173913,0.349222222222222
"ask you","",-0.1778125,-0.181666666666666
"ask yourself","",-0.45,-0.489681818181818
"asp","NN",-0.631714285714286,-0.621857142857143
"aspect","NN",-0.359272727272728,-0.265333333333333
"ass","NN",0.501666666666666,0.218150943396226
"assault","NN",0.1456,0.344857142857143
"assess","VB",-0.351272727272728,-0.351272727272728
"assessment","NN",1.0595,0.500933333333333
"asset","NN",-0.211298850574713,-0.181333333333333
"assign","VB",2.034,2.163
"assist","VB",0.574,1.0467
"associate","VB",-0.351272727272728,-0.351272727272728
"assume","VB",-0.0145575221238938,0.027008547008547
"assumption","NN",-0.150956521739131,-0.1155
"assure","VB",0.108954545454545,0.006
"astrazeneca","NN",1.941,1.941
"at &","",0.5175625,0.550875
"at a","",-0.12931743951319,-0.0767647058823531
"at all","",0.0986989247311828,-0.25107476635514
"at any","",-0.0731249999999999,-0.09016
"at anytime","",1.941,1.941
"at apple","",0.546,0.581142857142857
"at at","",0.546,0.581142857142857
"at best","",-1.58312903225807,-1.48378125
"at bit","",1.839,1.879
"at break","",0.37258064516129,0.405645161290323
"at channel","",-0.228333333333333,-0.172105263157895
"at close","",0.263130434782609,0.260301075268817
"at critical","",-1.842,-1.71333333333333
"at current","",0.2175,-0.0363255813953488
"at daily","",-0.419047619047619,-0.403428571428571
"at day","",-0.896727272727272,-0.896727272727272
"at fib","",-0.417241379310345,-0.401689655172414
"at first","",0.319883720930233,0.385363636363636
"at hand","",-1.25657142857143,-1.04853333333333
"at higher","",2.403,2.443
"at home","",-0.304363636363637,-0.184363636363637
"at how","",0.5971875,0.7228125
"at I","",0.325052631578947,0.41905
"at","IN",-0.0312381708020773,-0.0212166089900671
"at it","",0.142970297029703,0.587142857142857
"at its","",0.168181818181818,0.125202898550725
"at key","",-0.699874999999999,-0.681541666666666
"at less","",-0.612727272727273,-0.622117647058824
"at limit","",1.33137931034483,1.36813793103448
"at line","",1.20191489361702,1.2926875
"at major","",-0.70944,-0.69024
"at market","",-0.56,-0.478676470588235
"at more","",-0.212181818181818,-0.129272727272727
"at most","",-0.171666666666666,-0.1422
"at my","",-0.23446,-0.18
"at nearly","",-0.0828947368421052,-0.0723684210526316
"at next","",-0.156285714285714,-0.20125
"at night","",0.158333333333333,0.301230769230769
"at noon","",-0.1422,-0.1422
"at now","",0.0999375,0.216588235294118
"at NUM-week","",-0.106764705882353,-0.181666666666666
"at NUMma","",-0.417857142857143,-0.403571428571428
"at NUMsma","",-0.4188,-0.4028
"at once","",0.296666666666667,0.296666666666667
"at open","",-0.548555191769533,-0.678086330935252
"at or","",-0.081,-0.103283018867925
"at previous","",-0.398857142857143,-0.383619047619048
"at price","",-0.204666666666666,-0.263333333333333
"at re","",-0.140454545454546,-0.265333333333333
"at resistance","",-0.712550767579964,-0.5009375
"at rNUM","",1.68379545454545,1.722
"at same","",-0.195,-0.271526315789474
"at second","",2.016,2.056
"at sNUM","",0.52325,0.595535714285714
"at some","",0.568235294117647,0.662806818181819
"at start","",0.740909090909091,0.740909090909091
"at the","",-0.035528992714727,-0.025375
"at these","",0.333080220428494,-0.559428571428572
"at those","",-0.362526315789474,-0.347789473684211
"at tl","",-0.515416666666667,-0.58168
"at today","",1.63834736842105,1.54771134020619
"at trend","",1.90976086956522,1.94808695652174
"at trendline","",-0.464129032258064,-0.448645161290322
"at trigger","",1.972,2.00977777777778
"at work","",-0.0854117647058824,-0.0887142857142857
"at yesterday","",-0.789,-0.719
"at you","",0.00229411764705882,0.215526315789474
"ath","NN",3.82909090909091,3.92639705882353
"atleast","NN",-0.1701,-0.104
"atm","NN",0.221789473684211,0.192439024390244
"atr chart","",-1.49275,-1.62707692307692
"atr","NN",-0.502831932773109,-0.483467741935484
"atr pnf","",-1.27133333333333,-0.791454545454545
"atr stop","",1.12016666666667,1.15775
"att","NN",0.330785714285714,0.348071428571429
"attach chart","",-0.529166666666667,-0.512083333333334
"attach","VB",-0.319444444444444,-0.323076923076923
"attack","NN",0.257657142857143,0.415263157894737
"attack the","",2.637,2.678
"attack","VB",1.37321739130435,1.42448936170213
"attempt at","",-0.315608695652174,-0.341617021276595
"attempt","NN",-0.186748603351955,-0.880363636363636
"attempt","VB",-0.0797142857142858,-0.0677384615384616
"attention","NN",0.09375,0.0164285714285714
"attention to","",-0.419512195121951,-0.185333333333333
"attitude","NN",0.476571428571429,0.674625
"attorney","NN",3.334,3.526
"attract back","",-2.41846153846154,-2.38769230769231
"attract to","",-1.24186046511628,-1.21953488372093
"attract towards","",-2.29753846153846,-2.26830769230769
"attract","VB",-1.19320754716981,-1.20473394495413
"attractive","JJ",0.62419298245614,0.545847457627119
"auction","NN",-0.195809523809524,-0.187428571428571
"aud","NN",-1.363125,-1.2012
"aud/usd","NN",-1.33389473684211,-1.32115789473684
"aug low","",-1.70863636363636,-1.51518181818182
"aug","NN",-0.334930555555556,-0.304530612244898
"aug num","",-0.4506625,-0.457876543209877
"aug","RB",0.0639,-0.117
"aug.","NN",-0.163939393939394,-0.208352941176471
"augNUM","NN",0.0760909090909091,0.0760909090909091
"August low","",-1.16666666666667,-1.14388888888889
"August","NN",-0.159333333333333,-0.15572602739726
"August num","",-0.386911764705882,-0.382222222222222
"aussie","JJ",-1.09483783783784,-0.953076923076922
"aussie","NN",-1.876875,-1.78858823529412
"austerity","NN",-1.001,-0.967466666666666
"austin","NN",0.720909090909091,1.06608333333333
"author","NN",2.241,2.604
"authority","NN",1.0595,1.1788
"auto","NN",-0.0778095238095237,-0.0821176470588236
"auto part","",-0.0426428571428571,-0.0397857142857143
"auto trader","",-1.95272727272727,-1.92290909090909
"automatic","JJ",0.282615384615385,0.403714285714286
"av","NN",0.367363636363636,0.385363636363636
